Position vector (('Age', 'StudyTimeWeekly', 'GPA')):
[16.0, 4.0227308518075455, 0.8765441058695893]
[16.0, 3.57257753508599, 2.051919032041663]
[16.0, 6.754959934696945, 3.294332437143911]
[16.0, 8.368989943509161, 2.6078393525028623]
[17.0, 10.170777829954158, 2.207001981395421]
[17.0, 9.535077510166564, 1.629355895809393]
[17.0, 5.413492119305787, 0.4937411351889655]
[17.0, 0.5834133714814893, 3.204313181292444]
[16.0, 12.102032444743012, 2.068111784968204]
[18.0, 7.914896596947088, 2.281345006080266]
[15.0, 5.973443147750994, 2.4821724081876124]
[16.0, 17.338820856610248, 2.622179001774681]
[15.0, 14.934866155963196, 3.350591978852337]
[18.0, 17.155310967448845, 0.8411757539950683]
[17.0, 9.89965589424922, 2.371982914818465]
[18.0, 2.618625042535549, 1.9225913490306887]
[16.0, 13.924428722425448, 1.0075173084456468]
[17.0, 4.121475598743505, 1.5538733401089513]
[16.0, 8.824593381834337, 1.2476927957970836]
[17.0, 1.30001577897777, 2.460743527113226]
[15.0, 16.50616804845965, 0.9633404310113688]
[15.0, 2.518812820950012, 2.083697985872881]
[15.0, 18.061950140986195, 2.942198841728139]
[18.0, 17.284612045231142, 3.1794507681007715]
[16.0, 9.291655288784922, 2.627337296160058]
[18.0, 14.887364086079812, 3.1094935788792104]
[15.0, 12.388901476363063, 1.4229175121495328]
[16.0, 16.061512846754898, 2.0582044841224825]
[15.0, 8.63610201571824, 2.917010983412451]
[18.0, 15.716169684887, 3.1844421071087297]
[18.0, 9.24913634130296, 2.6053753688041805]
[18.0, 18.819315756855875, 2.346025741368296]
[15.0, 9.727442016502952, 2.23946398594873]
[16.0, 9.25238543867459, 1.7511633575642405]
[16.0, 15.701437231270257, 2.952721567213245]
[15.0, 16.43155383521676, 3.072136606487933]
[16.0, 11.089782286423414, 2.809311538791001]
[15.0, 3.595956269901508, 2.6440598613135307]
[16.0, 9.35516461915159, 1.3974290948962047]
[17.0, 19.36145005819357, 2.4400605261033226]
[17.0, 15.059723860783702, 2.626819237688588]
[18.0, 16.223252077582643, 1.4684288845931317]
[17.0, 0.6565099763848026, 2.3806669165758354]
[17.0, 9.3571892526832, 2.303453349269981]
[17.0, 12.932422673151107, 1.5961281034309902]
[15.0, 16.600653672561492, 1.6853891464062594]
[17.0, 0.9854730716554294, 1.8970003503646624]
[17.0, 17.048777712837463, 3.496776544580716]
[18.0, 10.968018734838234, 3.361230858272882]
[17.0, 3.946279411521199, 0.8217016697705576]
[17.0, 6.345104328994, 2.6404761356980795]
[16.0, 5.638591035031215, 0.8972169272385859]
[18.0, 10.617180685769515, 1.674676218445066]
[18.0, 1.0337135982226364, 0.906353743453148]
[18.0, 3.1707231699984706, 2.4190289368571505]
[18.0, 16.253860867515648, 2.13144706871876]
[18.0, 2.652079814936221, 1.030802658909541]
[18.0, 4.667925389162539, 1.5095198602197917]
[15.0, 9.067412112083147, 1.7892398367181417]
[17.0, 10.34241776226661, 0.5964170171485198]
[18.0, 15.272209592283172, 1.4145556778225787]
[17.0, 8.946648533323756, 1.242176324159397]
[17.0, 15.797292420710775, 1.9347838118971947]
[15.0, 12.366926140909149, 2.315769874969324]
[18.0, 2.261994788476449, 1.818612560458433]
[16.0, 3.126628767856772, 2.3631214597500585]
[15.0, 8.740674508995417, 2.791339403107066]
[16.0, 7.937787861780792, 2.9545340837691567]
[17.0, 14.870885392745892, 1.8128870432088853]
[17.0, 11.614742795947038, 1.1414565556036804]
[15.0, 7.762661620044986, 2.295362280360723]
[15.0, 3.4152056690077126, 1.6771008018764466]
[16.0, 4.536742046509903, 2.7521639310365127]
[18.0, 11.51002036938118, 1.201444582455696]
[16.0, 8.46877609799585, 2.901185606881623]
[15.0, 10.29855017721344, 2.6768273942833725]
[16.0, 3.4135487060446734, 2.297639912551669]
[15.0, 13.258125046891315, 1.4514410214002431]
[16.0, 17.05077481711934, 2.981786874282664]
[15.0, 5.158790135738012, 1.4152214905212377]
[15.0, 9.830284516636532, 0.9285393441441628]
[15.0, 19.51054658041804, 0.984031782647104]
[18.0, 6.664834811014552, 1.382935704905427]
[16.0, 11.900926898475223, 1.8638998217614853]
[16.0, 1.803914004004888, 1.2284288472926583]
[16.0, 12.120300049588865, 2.137393264966037]
[15.0, 1.7926354660923582, 2.434532444006976]
[16.0, 19.18470870647644, 2.2564883117007817]
[16.0, 14.313253041446227, 2.6891551121146304]
[15.0, 15.763195762714128, 3.1312358848124213]
[17.0, 14.082087215432736, 3.7702839726154447]
[15.0, 11.794580721529314, 0.7995911976901089]
[16.0, 8.998255621710108, 2.964668230929299]
[15.0, 17.167467595221247, 0.7027603188634381]
[17.0, 19.13671335086126, 1.1936177713396423]
[15.0, 9.980723458081629, 0.2999519061623816]
[16.0, 18.63070098310524, 3.299578873421429]
[17.0, 11.66665819977035, 0.2123670952038988]
[18.0, 10.767683737928664, 3.526125037802421]
[16.0, 9.089654659107133, 1.6117379539626009]
[17.0, 4.185755230602397, 3.343050864114286]
[17.0, 0.0743932163611837, 0.0264686610642805]
[18.0, 4.830124537121225, 1.636403110402885]
[15.0, 10.194463432071304, 1.7097013783889978]
[15.0, 7.599199045195051, 1.4851118281074416]
[16.0, 8.969704560052676, 2.9994091469264443]
[18.0, 19.61296439128099, 3.515415829646008]
[15.0, 7.005447413386552, 2.91813912755296]
[18.0, 9.043658787202158, 1.3622335993641654]
[15.0, 2.6703110270563912, 0.205067960146301]
[17.0, 0.9591546487397528, 2.2332394663089845]
[15.0, 15.508190291849893, 3.159302938456266]
[18.0, 11.413663501439572, 1.994611703201556]
[17.0, 15.2140961208779, 0.9990885438974272]
[17.0, 2.9972559777310326, 0.5219557256642748]
[17.0, 11.43657542365382, 3.463687549123432]
[18.0, 5.072849486827511, 1.9879647265294176]
[16.0, 4.561236338000398, 1.6819048043902567]
[16.0, 0.2305202810597051, 0.1126350589951871]
[16.0, 2.606814471381438, 1.9079839135479155]
[18.0, 6.185362229993907, 1.1979333311054492]
[17.0, 2.337575211818781, 3.2152726848869184]
[16.0, 19.71716880821875, 2.190269258704484]
[18.0, 6.172652970479014, 1.1509661314441684]
[16.0, 2.606478934046564, 0.6901513450987352]
[15.0, 3.981646256559155, 1.5199552920755757]
[16.0, 11.75406456682953, 3.168988610106379]
[16.0, 1.2808704772957702, 1.8081645587687407]
[17.0, 17.248682602823138, 1.1158787303056936]
[18.0, 19.229993584742942, 2.0033079798237297]
[17.0, 4.934948413347618, 0.8897149150878433]
[17.0, 9.001905371817188, 3.984673602658726]
[17.0, 0.4426890205899414, 2.3254340649162404]
[17.0, 12.81420449454443, 0.6133163315649763]
[17.0, 8.278521161051778, 2.71222974268319]
[16.0, 5.401169322031114, 2.096616211446693]
[17.0, 4.1367422123321695, 1.183063850341623]
[17.0, 13.080461553175208, 0.5601746057023475]
[18.0, 8.32434062064629, 1.1674254127713368]
[15.0, 3.5931857805982403, 0.9231815615047178]
[16.0, 13.78218162973648, 3.84128624851289]
[16.0, 11.301445660733872, 1.212880751488374]
[16.0, 17.173441098589922, 0.9621492198905311]
[17.0, 2.349517977529858, 2.5020091336326127]
[17.0, 15.713332038889122, 2.4562237944460525]
[17.0, 13.47033573634518, 2.646556960552807]
[18.0, 2.3002187365619564, 0.3817684951501578]
[15.0, 13.896414597434417, 2.396139095071558]
[17.0, 8.830945777596607, 2.595648862597705]
[15.0, 18.899695711116863, 4.0]
[18.0, 2.8322270123579862, 1.4195226349555488]
[16.0, 12.85666781631476, 3.432684708354722]
[17.0, 7.6396009092589185, 0.1293067518875465]
[15.0, 19.136293411817554, 2.9289482377250686]
[15.0, 6.59949790580553, 0.9471334632498166]
[17.0, 19.243718189836, 2.9995441039151167]
[16.0, 18.02971702201498, 3.055386295398076]
[16.0, 5.407664706213127, 0.0]
[16.0, 16.070835536528556, 2.745858798383193]
[18.0, 19.91208403607012, 3.214628425697648]
[15.0, 5.053260043425647, 3.4154133242434344]
[15.0, 8.735543386466393, 1.4693892718306072]
[15.0, 10.403614731335193, 1.5521129376507927]
[18.0, 5.898622716077286, 3.548459826086951]
[15.0, 0.3052967929205952, 0.192625111740147]
[18.0, 4.402584883950533, 1.3489974202990602]
[16.0, 5.638737686835169, 2.1431050688591977]
[17.0, 8.871994026363744, 2.4713865329338423]
[15.0, 3.4220495682680374, 3.205425334412305]
[15.0, 17.465087133833453, 0.4541144380742554]
[16.0, 14.098222654626722, 2.809833207494068]
[17.0, 1.7040095511932396, 2.997505608420635]
[18.0, 13.001849022798629, 1.1761890337144745]
[17.0, 13.073129528112409, 1.6689245457866109]
[16.0, 19.12442347287256, 1.6230040750090506]
[16.0, 0.0604174271232249, 0.5177931283748711]
[17.0, 4.958648996116144, 1.9461006983336528]
[18.0, 18.55582958750631, 2.815003047977988]
[18.0, 18.64267830796566, 1.24818256681425]
[15.0, 14.411728387412747, 2.759014343384976]
[18.0, 15.3152664209508, 1.9212942080249984]
[17.0, 1.8296591585929425, 2.732290675858265]
[16.0, 10.277516695564673, 2.2286086189122747]
[15.0, 4.631659825779988, 2.611688472593835]
[15.0, 3.624360872272345, 2.197776727185656]
[16.0, 16.20606598246665, 3.3355067927178226]
[18.0, 2.7007627336109485, 1.7215979626358573]
[16.0, 9.373032739927703, 3.2879731984208025]
[18.0, 18.77156479172066, 2.561964556788972]
[16.0, 3.716641111306851, 2.3585718660404216]
[17.0, 19.55986847476469, 1.497673654260138]
[18.0, 19.88575971522118, 3.5172371287357262]
[17.0, 11.112343093648056, 2.404089819888117]
[15.0, 3.4028548035431583, 2.5172289818586204]
[16.0, 6.322097758817913, 2.4352442824022056]
[15.0, 8.489856653530703, 1.283227506286419]
[15.0, 6.186484487164458, 1.099434304470497]
[15.0, 5.612711597530316, 2.1911967950430395]
[15.0, 19.44459418432715, 1.584478764070205]
[16.0, 3.067296548314913, 0.4757308333876264]
[15.0, 14.666558174337244, 1.2072685461345751]
[16.0, 0.0082057887834974, 0.264924162952827]
[16.0, 11.923653388047535, 2.706659620286692]
[17.0, 18.31886007908105, 1.5304278892477712]
[18.0, 5.75868188186438, 3.1274525275923986]
[18.0, 3.710519505154384, 1.003614145687202]
[16.0, 13.03359589756854, 3.3692186048208828]
[17.0, 14.252028145967865, 2.79138610847234]
[16.0, 13.760610379039626, 0.6735259456903064]
[16.0, 6.386337600427481, 0.3375541414467983]
[16.0, 5.044048043186617, 0.886889415770466]
[17.0, 19.11837599924088, 1.5066627733506968]
[18.0, 18.46599016539859, 1.7051993889190245]
[17.0, 9.146332197856406, 1.972791413902718]
[15.0, 16.923877323087467, 2.626082828753646]
[17.0, 9.04646955268592, 1.671968652950504]
[17.0, 8.487780361450207, 3.0937609252908795]
[17.0, 3.135258951985893, 1.6433737595842497]
[17.0, 8.528121129839457, 0.3392066993150443]
[18.0, 10.74833877199614, 1.9263590676627524]
[15.0, 0.4500865485737293, 0.4499062079461153]
[18.0, 8.882260103508129, 0.7095708392685087]
[18.0, 15.627124367904006, 1.748279682449194]
[17.0, 13.600921127485396, 0.9721682581321198]
[16.0, 12.7031397772787, 1.934935784062694]
[16.0, 18.19110856874405, 0.6903478839140333]
[18.0, 0.3606401965046002, 0.7303661593128756]
[18.0, 11.140951723844683, 0.6822651648416035]
[17.0, 15.746976968194142, 3.0234824828446896]
[18.0, 10.826707654025345, 3.729652301008408]
[17.0, 6.477911051607583, 0.8419632253726905]
[16.0, 2.725011301839557, 2.584174278596964]
[16.0, 17.751261436323826, 3.3721260428259656]
[15.0, 9.41524784775206, 3.060805402033993]
[16.0, 17.562303939714027, 1.1680520002406818]
[18.0, 11.717042448663369, 1.3492561219436314]
[16.0, 13.483842332300016, 1.1179648263826585]
[17.0, 16.085223087569002, 2.578667734306398]
[16.0, 13.183110892002688, 1.6255519548363606]
[15.0, 7.961096813578754, 0.9340163958011902]
[16.0, 10.27266767857302, 2.702638340113748]
[17.0, 16.060910493517596, 2.964009263152522]
[17.0, 7.473005927459684, 2.267458131705519]
[18.0, 7.762429135369942, 1.7536230683511045]
[16.0, 1.913802321160023, 2.0232340815930123]
[17.0, 18.29168870443496, 1.6780125322160857]
[15.0, 1.8207262989088344, 3.659836405312248]
[18.0, 12.964183548971118, 1.3627443691586447]
[15.0, 8.263889576055954, 2.8138057680897126]
[16.0, 8.112387805108847, 1.3027119835441363]
[16.0, 13.59103673145368, 3.3839114785072537]
[16.0, 1.3418746525975744, 1.3787513079619265]
[18.0, 11.874115659028693, 0.731486867136845]
[17.0, 15.440635719447096, 0.4005694786322673]
[18.0, 16.564255157731886, 1.7290731666537256]
[15.0, 3.410607787875506, 2.615653764886057]
[18.0, 17.948381001563472, 2.9869427371126283]
[15.0, 13.122921836948844, 2.1269889706667486]
[18.0, 17.637096016413658, 2.7081110403183013]
[17.0, 9.705614342203964, 0.8157773688726507]
[15.0, 10.84066690194404, 2.5244238950940066]
[16.0, 18.38076554057342, 0.9082386041357368]
[16.0, 17.998190867093435, 3.0556902074734404]
[18.0, 8.96321746738004, 0.8379468984553826]
[16.0, 5.488252632713635, 2.833576110778921]
[15.0, 7.863408691285283, 0.7852135676838187]
[16.0, 7.755286570594995, 1.8856147854844247]
[17.0, 5.73733749965588, 2.7012305082850903]
[17.0, 5.371592086659332, 1.5219159011875882]
[18.0, 17.22125872959439, 1.879725986688092]
[15.0, 1.3972384136932336, 2.0373480173849385]
[17.0, 13.552223641991883, 2.520673675043246]
[17.0, 3.456401029129046, 0.1361659080098038]
[15.0, 6.890117867881265, 1.9746552454467765]
[16.0, 1.2308606826967372, 2.194980371913127]
[16.0, 5.399472737109241, 1.7179959243485303]
[18.0, 15.36842142234484, 2.510328721169093]
[16.0, 17.700306490945174, 2.434950556939888]
[15.0, 4.430543038047341, 1.3550534623962087]
[17.0, 9.270956785178438, 1.5452551045196994]
[16.0, 9.406480958744128, 1.6190305128354965]
[18.0, 17.471506115194686, 2.020741651591236]
[16.0, 15.255981057516108, 0.983576997394541]
[15.0, 10.261544367360996, 2.0624682672770884]
[18.0, 13.414944009435468, 2.644194209070477]
[16.0, 16.947101078187337, 1.3478638291935137]
[18.0, 0.1907790805108988, 3.055253981943473]
[15.0, 8.057800621000972, 2.513692714891721]
[17.0, 18.144863345541573, 2.3403719144352]
[15.0, 14.806260616879028, 1.5820932661745084]
[15.0, 10.856827486681492, 3.5655241629362697]
[15.0, 10.592890540702667, 1.6014725497408242]
[15.0, 6.955401952088756, 2.637266428600202]
[17.0, 10.41041067283029, 0.9052099482554694]
[17.0, 13.107663989269064, 1.5767564705892163]
[18.0, 8.36726076857586, 1.785051807919565]
[16.0, 14.28306292784348, 1.8800650933404628]
[17.0, 17.224644545207717, 2.5552231050706653]
[17.0, 3.093696963697224, 1.574306088258861]
[16.0, 9.030940456348487, 1.8138466222839496]
[17.0, 8.160401825701623, 2.5844682625115074]
[15.0, 13.74929608099456, 0.5297986094952745]
[15.0, 4.997349305158587, 0.7146512864203396]
[16.0, 12.805018299045525, 2.737474165505196]
[18.0, 17.54978483462976, 1.2705295622953123]
[18.0, 8.362631995872453, 0.7508880429586313]
[16.0, 18.2203139995844, 3.75263935309428]
[16.0, 19.86327477866957, 1.1622578007219209]
[15.0, 2.121840998959041, 1.8714659014427093]
[18.0, 4.661063759697173, 1.074937388775604]
[17.0, 19.007595029641863, 1.3127724135140753]
[15.0, 19.166553729627736, 1.7028816752194542]
[16.0, 1.95414550773517, 0.5403751565523403]
[18.0, 0.2999700075427336, 0.3418223884177119]
[17.0, 3.222000465128445, 0.2697208620534843]
[17.0, 19.92025566764497, 2.504167767054588]
[15.0, 3.5999923322137373, 0.5303581886716461]
[18.0, 10.050952134440465, 0.820105530138668]
[18.0, 16.96835452861022, 3.408489770633043]
[16.0, 0.4080322137641268, 1.3503298063610123]
[18.0, 12.08977964516919, 2.029736582447598]
[18.0, 5.540508977392486, 1.7745311027993365]
[15.0, 17.246698328794633, 1.9919099489857044]
[18.0, 5.669222985281584, 0.7540357233429884]
[17.0, 13.735114405638178, 1.4913821292254057]
[15.0, 13.48439264894794, 2.1573918332612245]
[15.0, 4.429870977192801, 3.107348400568035]
[16.0, 0.6959839973670023, 1.9995718607021808]
[18.0, 8.184991475707946, 1.363340948163794]
[16.0, 5.783863039317394, 1.3068680389383789]
[17.0, 16.179554992274173, 0.5885556231650223]
[15.0, 16.007283769106905, 0.6819561389075344]
[15.0, 9.14047904385251, 2.81858182437894]
[15.0, 12.13024450646438, 0.7446928333756786]
[17.0, 12.085190319738505, 0.7251929462817994]
[17.0, 16.543162968552465, 2.9268204402631444]
[16.0, 8.50004828246395, 0.5522575734248654]
[16.0, 5.5089335958101815, 1.298729106820987]
[16.0, 5.30069836281095, 1.1867378284984922]
[18.0, 10.723845585644083, 3.3327885878934707]
[15.0, 8.98296405464425, 1.4890670205298442]
[15.0, 8.802415419698724, 3.30737811355316]
[16.0, 1.8227467817941445, 1.6109406825598966]
[15.0, 14.372074813803913, 2.057378500596372]
[16.0, 4.274733759638214, 1.673711404485327]
[18.0, 3.9390726041744273, 0.4906300621749082]
[18.0, 8.255166405547868, 2.2316569717750228]
[17.0, 4.555566832356028, 2.259451153743707]
[18.0, 11.677165346160308, 3.454462459935305]
[16.0, 7.42926678668943, 2.158610170146598]
[18.0, 8.978234451855801, 2.747908442514612]
[17.0, 10.743386432080577, 3.323902960329112]
[15.0, 4.070710449636097, 0.9097635331410971]
[16.0, 3.115032457310596, 1.1678958000789352]
[15.0, 17.608438057472096, 1.2204179764419896]
[17.0, 8.674474056628421, 2.3345256438757365]
[17.0, 8.241872192650783, 2.8447322620424904]
[17.0, 0.7122430054568296, 0.9722477384320642]
[15.0, 9.959526051747863, 0.8563970426697209]
[15.0, 11.083394432220002, 0.9526750330525334]
[15.0, 11.17681741909333, 3.235302580709104]
[15.0, 14.140623386457689, 2.533432395797906]
[17.0, 3.549636699820236, 2.772388536783242]
[17.0, 5.044462684612377, 0.9467679046532856]
[16.0, 16.214609304608253, 1.3154643711031746]
[16.0, 18.94341233686788, 3.31820802902305]
[15.0, 2.7186549473464128, 2.3311089198970865]
[18.0, 9.952991090104364, 2.905973097807374]
[18.0, 4.2835250547917365, 3.344575197988929]
[17.0, 1.2014633670996488, 2.1681789248414423]
[17.0, 6.510066762522708, 0.211194222791904]
[17.0, 2.873752503684255, 0.0]
[16.0, 14.198661468684923, 0.8939860125136853]
[16.0, 10.674508273428888, 1.8307932453900515]
[17.0, 2.8766894198062176, 2.465117413971901]
[17.0, 0.1848317681102873, 2.6505223435766907]
[17.0, 16.163140980484254, 3.161961511352394]
[18.0, 3.5238881232849506, 2.905702974207415]
[16.0, 12.12433284441532, 3.7326847011603697]
[18.0, 6.738438261534911, 2.109686328016939]
[18.0, 11.709718766300712, 2.546634577748015]
[17.0, 6.31307253964648, 2.1156039687255843]
[17.0, 1.7387912138450834, 0.4837893904323065]
[15.0, 4.459000171155072, 0.0]
[15.0, 3.761171329581512, 1.811155480929165]
[18.0, 8.560387048792876, 2.6741625507699083]
[16.0, 13.165675668523146, 3.102745561433283]
[17.0, 5.276121498927151, 2.432896398351312]
[17.0, 0.241398706012359, 0.591872335776283]
[18.0, 10.378747285295136, 1.4197989848171118]
[15.0, 12.11518978717944, 1.3649825214589588]
[16.0, 19.257409880036192, 3.524855822624972]
[15.0, 11.789416061864936, 3.0562181766199736]
[15.0, 9.423451187562836, 2.570682492309764]
[15.0, 11.468032517954075, 2.134832886078039]
[15.0, 18.55801259724054, 2.301932107844056]
[17.0, 16.567562912032926, 3.354368116289429]
[17.0, 6.45957466727616, 2.252575524405779]
[15.0, 4.745087273142746, 2.059778342061027]
[16.0, 5.252672247321472, 2.705024407226965]
[18.0, 10.08842079430426, 1.8208437343058648]
[16.0, 14.880989024571557, 3.26095049055304]
[16.0, 10.06438414365924, 0.741527556169066]
[16.0, 1.3559279165622518, 2.943750197817776]
[15.0, 14.471614008799618, 0.4474828563605549]
[17.0, 16.119402573419077, 1.844059263528674]
[16.0, 5.789957302394393, 1.899197563198893]
[15.0, 13.282514785667008, 3.3788457271666]
[16.0, 8.531838021087868, 1.666640097790168]
[16.0, 17.782387114548857, 3.309453585183811]
[15.0, 16.904511163214796, 2.7618237513851387]
[17.0, 10.508639966192844, 2.042537978504808]
[17.0, 13.83011091627189, 1.4874769372990635]
[18.0, 17.66699402044208, 2.8739722821184617]
[15.0, 9.91434020156551, 2.0159494650624468]
[18.0, 6.265014809776439, 1.07029676373108]
[18.0, 15.073322758191626, 2.605399264020907]
[18.0, 4.401325095693835, 3.3633891187265865]
[17.0, 7.770622960120841, 2.12509059499954]
[15.0, 17.314544742135872, 1.0506689803906937]
[18.0, 14.4884468053863, 1.580050523836055]
[15.0, 8.076220104949986, 1.3970629516250068]
[15.0, 4.294890048167148, 1.1657871621526066]
[17.0, 7.119367816644731, 0.9620724862919864]
[18.0, 5.68208298454866, 2.310235179366311]
[18.0, 3.5217857588770785, 0.9357793408847956]
[15.0, 14.866658271313131, 2.9380028297730134]
[16.0, 5.041397737003431, 2.7671513375162338]
[17.0, 9.083349403355276, 3.026983310961493]
[17.0, 7.717188936722181, 1.5364194793970165]
[17.0, 19.64154757271261, 2.495379496847872]
[17.0, 7.82184488296441, 1.6155716602528696]
[18.0, 1.599649655935096, 2.2103713279948844]
[18.0, 1.7965150514416806, 1.7980154436118352]
[16.0, 11.815074427061296, 1.5662885180613493]
[17.0, 11.987271034765312, 2.921386757069629]
[17.0, 8.3751798096531, 2.519724822511747]
[15.0, 8.636873846240594, 1.4892073187626624]
[18.0, 1.0786516568174245, 1.6636371244012207]
[17.0, 10.330930207785244, 0.7737842057946157]
[16.0, 10.094789507607034, 0.8916240459711724]
[16.0, 2.9909863711388907, 2.215087048853621]
[18.0, 2.076787722218552, 0.6515150205017294]
[16.0, 2.47144981198981, 0.9740174167472984]
[16.0, 2.0205649298251704, 0.3413935419913523]
[18.0, 12.194163910735195, 2.773483878750202]
[17.0, 3.929653048058373, 2.4978773036357613]
[17.0, 5.0286030437492695, 2.0764437464311585]
[16.0, 3.4714428830287947, 0.7734276360335333]
[16.0, 19.15670608897006, 0.9881530769380218]
[17.0, 17.09234926303671, 1.3775728397779787]
[18.0, 4.609896747030417, 0.4765977404918081]
[16.0, 6.55132587844252, 1.836242136797153]
[15.0, 4.197856846099944, 2.9240321151586275]
[18.0, 9.837519189216476, 2.2887682028383933]
[16.0, 0.3922106494850719, 0.8221078891229036]
[16.0, 13.427360177935912, 1.46754910281344]
[15.0, 10.463162996352832, 0.654489820899693]
[15.0, 17.972778566022065, 1.8262650784023136]
[17.0, 3.287853686568283, 2.167614891739184]
[18.0, 16.082184921222634, 1.8125810860736853]
[18.0, 15.839220289334314, 3.010135527533248]
[17.0, 2.5436237843377385, 2.1366532091173225]
[18.0, 7.971184482882552, 2.2968145205845465]
[18.0, 3.403052822890338, 1.4996666752012844]
[18.0, 5.0944100091509785, 2.527606693940515]
[18.0, 5.264923496610887, 1.378777261955536]
[18.0, 11.124727880515454, 2.4619770683944515]
[15.0, 8.22821863520931, 2.142708088226998]
[18.0, 18.954656080126107, 3.4785197150728098]
[15.0, 2.527402838940102, 1.1359698905964322]
[18.0, 19.47384269700397, 3.315632432715557]
[17.0, 4.612772804285279, 0.9452990404344148]
[16.0, 15.457478727637062, 3.360097709606442]
[15.0, 6.779398523456428, 3.58344760514376]
[18.0, 2.861627908346278, 2.268905391743987]
[17.0, 17.1577837049248, 3.3946498667267635]
[16.0, 6.177217984729264, 0.4239919484053893]
[15.0, 13.177108084536844, 0.8359897662567951]
[16.0, 11.328873701732531, 1.2860837347449834]
[17.0, 9.435126187817486, 2.131780853915055]
[15.0, 9.91638945297078, 3.308664019789773]
[16.0, 14.644758281845752, 0.9587762981739752]
[18.0, 1.7554582824688114, 2.539771016481107]
[15.0, 13.363613239158102, 3.012897486759207]
[16.0, 17.916242027971574, 3.167455277075199]
[17.0, 1.155763940397283, 1.9045159017519453]
[17.0, 2.813066784673335, 3.033291953501386]
[15.0, 14.332638734040628, 3.4577117259752934]
[16.0, 8.745632964892351, 2.4503354431504625]
[15.0, 8.070972416273767, 1.164702428020536]
[15.0, 2.739332690884717, 0.8270829163865822]
[16.0, 10.135400814355762, 2.3983144793001743]
[16.0, 2.530906223927545, 0.0]
[18.0, 9.532409126210808, 2.7577979305655766]
[16.0, 15.272305979233137, 0.3478369759058787]
[17.0, 5.16528715774327, 1.676727436835331]
[15.0, 9.615723363594546, 0.5742779997538898]
[15.0, 19.84031938793672, 3.103994380105366]
[17.0, 13.733008467080746, 2.8020738343659453]
[16.0, 16.827135426103972, 2.1275892967469687]
[17.0, 8.296952131210915, 2.688349836315715]
[17.0, 15.357218462517109, 2.7837652099236254]
[18.0, 0.8101834588264367, 3.133768038538137]
[17.0, 2.4582236508449, 2.618699894953416]
[15.0, 4.061411858401243, 0.7716774917459892]
[17.0, 8.03903849230439, 2.274842047466996]
[15.0, 16.914897566515265, 1.53961940600191]
[15.0, 6.92532101575861, 1.128068364082897]
[15.0, 13.092423870309258, 1.5956273665141478]
[16.0, 14.186285896069668, 3.138498873000767]
[18.0, 11.723647081766828, 0.7988865726422566]
[15.0, 7.144839363402724, 2.9728834414945147]
[15.0, 11.541066834270886, 1.556218796080208]
[16.0, 6.845311855794924, 1.8526717410372364]
[15.0, 1.6774747710402416, 0.9749683449255788]
[17.0, 19.85607956372029, 1.391431871322012]
[17.0, 2.543649072650218, 0.2364972221748906]
[18.0, 1.446967676721147, 2.629933233823926]
[15.0, 17.57061498414312, 0.5296032590122841]
[16.0, 6.036693217857902, 2.3191191467631675]
[17.0, 13.005939481470152, 2.759021764954944]
[16.0, 6.580114593244657, 2.09606565162715]
[16.0, 7.829085415889423, 0.745518983001618]
[17.0, 5.24225944033593, 1.7946671055341392]
[16.0, 6.860880115860204, 0.7012637128402552]
[17.0, 8.214008011730861, 2.45790140704778]
[16.0, 14.408321381846855, 0.4291372796949342]
[17.0, 10.230723884695836, 3.0168978681026624]
[15.0, 18.87130434313954, 3.618272712167226]
[18.0, 0.8376078767755102, 0.4258137609932144]
[17.0, 10.061366452640565, 2.735960967147571]
[17.0, 11.684495776634362, 0.2234305089365645]
[18.0, 18.40393972148548, 1.0117467565808471]
[17.0, 0.9831704724285516, 2.573440474302304]
[17.0, 11.46999169870432, 0.2001455273690356]
[16.0, 17.07259857055914, 0.8026478062416247]
[18.0, 4.838554562384731, 0.539645751276114]
[15.0, 17.52584697047875, 2.481595433779514]
[17.0, 0.3808681854858364, 1.6338115616970532]
[18.0, 14.649092582674594, 2.401469995162927]
[16.0, 18.66226442337306, 1.2658914451513914]
[15.0, 13.143953232801245, 1.2662863438742906]
[18.0, 8.78058487960896, 1.6224646303185568]
[15.0, 0.8976203294543605, 1.8582963066751943]
[15.0, 18.40227626645257, 0.6404398092314469]
[15.0, 9.405924453831496, 1.3978971899557189]
[17.0, 0.5799348867189602, 1.4291805817178274]
[17.0, 13.796421426575238, 2.934692102422152]
[16.0, 9.636745071525164, 0.632826221112053]
[16.0, 2.4869063488482146, 2.5653473181422046]
[18.0, 4.285436186205192, 0.3979893966925436]
[16.0, 1.2898136091169254, 2.0645643026074056]
[15.0, 11.485870794171472, 3.121119482369849]
[15.0, 12.440589585040184, 1.920609662813219]
[17.0, 10.114845967108888, 2.3299096451911727]
[15.0, 16.3420426600523, 1.2720101075733885]
[18.0, 17.220176426160272, 1.06642462275961]
[15.0, 12.312487933662531, 2.905384065736881]
[15.0, 0.2551295941486109, 2.567031802833057]
[18.0, 13.904593114954713, 1.6943843846574218]
[16.0, 8.359984338407031, 2.801388938876275]
[16.0, 11.31114966452774, 1.813628891214413]
[18.0, 12.981612040377687, 3.3432781941994127]
[17.0, 7.004732286541535, 2.184691612286099]
[15.0, 18.341970103435884, 3.4922119973943024]
